<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+9,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+10,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+11,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+12,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+13,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+14,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+15,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+16,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+17,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+18,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+19,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+20,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+21,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+22,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+23,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+24,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+25,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+26,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+27,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+28,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+29,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+30,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+31,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+32,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+33,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+34,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+35,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+36,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+37,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+38,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+39,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+9,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+10,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+11,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+12,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+13,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+14,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+15,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+16,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+17,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+18,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+19,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+20,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+21,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+22,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+23,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+24,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+25,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+26,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+27,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+28,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+29,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+30,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+31,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+32,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+33,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+34,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+35,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+36,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+37,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+38,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+39,"NoWind,0.1,0.1,mean","NoWind,0.1,0.1,std","NoWind,0.1,0.1,min","NoWind,0.1,0.1,max","Windy,0.1,0.1,mean","Windy,0.1,0.1,std","Windy,0.1,0.1,min","Windy,0.1,0.1,max"
988400.0,672700.0,243700.0,659700.0,63100.0,726400.0,299400.0,676500.0,94200.0,779500.0,677900.0,785700.0,694100.0,717000.0,657500.0,696000.0,669600.0,1136400.0,658200.0,700400.0,874100.0,803500.0,817700.0,1152600.0,686900.0,703900.0,743900.0,863400.0,664300.0,955200.0,671900.0,750800.0,735900.0,653600.0,655300.0,682000.0,832400.0,678700.0,921600.0,707600.0,660500.0,724100.0,700400.0,681300.0,1393300.0,688200.0,649700.0,881300.0,718900.0,1104600.0,683400.0,658400.0,675100.0,658500.0,756000.0,739000.0,824600.0,642700.0,671900.0,652600.0,680000.0,654700.0,651500.0,128800.0,682900.0,1016800.0,834200.0,695700.0,723700.0,820500.0,739900.0,699000.0,744100.0,771200.0,700400.0,684500.0,734100.0,648900.0,778000.0,678300.0,0.0007037925,0.00021886531203939687,6.31e-05,0.0011526,0.0007307925,0.00017244035369754185,0.0001288,0.0013933
751900.0,662800.0,1103500.0,683600.0,732600.0,814200.0,1482400.0,652200.0,662400.0,715300.0,651000.0,1130600.0,1016600.0,637900.0,667400.0,729900.0,661000.0,803400.0,792200.0,637100.0,783500.0,713300.0,799900.0,1042000.0,679000.0,795700.0,712800.0,823100.0,653700.0,2259000.0,767300.0,98700.0,715700.0,661200.0,62500.0,119000.0,736200.0,832800.0,674300.0,741500.0,1011700.0,749000.0,760400.0,648000.0,1637100.0,768500.0,808600.0,737000.0,732400.0,1168100.0,736500.0,792700.0,954000.0,782500.0,686100.0,656900.0,676700.0,642600.0,794500.0,771300.0,649800.0,649300.0,657600.0,1000000.0,658700.0,819300.0,859400.0,714600.0,731700.0,679100.0,705400.0,735400.0,717800.0,812000.0,712000.0,716000.0,830500.0,720100.0,711900.0,641200.0,0.00076648,0.0003458127462763331,6.25e-05,0.002259,0.00078091,0.00017808441357674838,0.0006412,0.0016371
746200.0,774100.0,891000.0,822700.0,811800.0,683300.0,713300.0,647000.0,653700.0,715600.0,90700.0,111400.0,827500.0,630200.0,90200.0,698800.0,758300.0,740400.0,701900.0,914200.0,799800.0,725000.0,674700.0,1010300.0,671800.0,801300.0,831700.0,678400.0,660800.0,151400.0,691600.0,701000.0,715800.0,652000.0,688200.0,698100.0,752100.0,757600.0,656200.0,668000.0,779600.0,652500.0,678500.0,675300.0,1679100.0,655800.0,755500.0,727400.0,655300.0,704100.0,695400.0,675700.0,789800.0,685900.0,657600.0,746200.0,678100.0,738500.0,702300.0,766500.0,825500.0,789100.0,689400.0,1036700.0,772600.0,850100.0,828600.0,713800.0,687000.0,664000.0,658800.0,813100.0,742100.0,838000.0,743300.0,697900.0,879400.0,691300.0,696700.0,740100.0,0.0006752025,0.00020661715803289363,9.02e-05,0.0010103,0.000761415,0.0001678408366158172,0.0006525,0.0016791
735600.0,749300.0,945100.0,688800.0,662100.0,698100.0,738100.0,652300.0,650000.0,1950100.0,715300.0,737600.0,58600.0,635100.0,740600.0,641700.0,693200.0,764400.0,669000.0,768000.0,827500.0,643200.0,708800.0,965200.0,708600.0,678500.0,853300.0,672400.0,762000.0,785600.0,668000.0,691000.0,716900.0,653400.0,680700.0,857300.0,708200.0,732500.0,690300.0,763000.0,684000.0,763900.0,943300.0,918800.0,1446400.0,694300.0,660600.0,660400.0,742200.0,774500.0,702600.0,659100.0,664700.0,648700.0,650200.0,774600.0,668200.0,920500.0,649700.0,674000.0,674400.0,777500.0,657400.0,1250100.0,1494900.0,682700.0,724800.0,712000.0,660400.0,700000.0,653000.0,816800.0,740500.0,810100.0,700000.0,657100.0,735300.0,757900.0,664500.0,689400.0,0.000741485,0.00023519110674578598,5.86e-05,0.0019501,0.0007714875,0.0001976807918862357,0.0006487,0.0014949
686500.0,670300.0,1227000.0,662700.0,689400.0,733500.0,688700.0,647400.0,82500.0,819400.0,797700.0,709000.0,797800.0,911300.0,1203100.0,704500.0,786700.0,664200.0,667300.0,706300.0,938700.0,763000.0,767800.0,89000.0,680900.0,660300.0,804400.0,659100.0,665600.0,781200.0,778200.0,800500.0,785900.0,655300.0,761500.0,769000.0,762800.0,728200.0,671700.0,705800.0,658100.0,657500.0,742300.0,850900.0,1536400.0,714800.0,951200.0,781300.0,776600.0,702300.0,655800.0,839400.0,661100.0,662800.0,784800.0,683300.0,655400.0,714500.0,643600.0,678000.0,746600.0,865900.0,846700.0,1142700.0,766000.0,729800.0,661800.0,781200.0,765500.0,706800.0,631600.0,706400.0,643400.0,772300.0,659200.0,720900.0,707800.0,697200.0,733800.0,675900.0,0.000727105,0.00019468771174001737,8.25e-05,0.001227,0.00075779,0.0001592768462256512,0.0006316,0.0015364
678500.0,664800.0,892700.0,653200.0,683000.0,684900.0,677600.0,733900.0,661400.0,2136800.0,671100.0,709700.0,689200.0,724400.0,655500.0,660100.0,674700.0,657900.0,657500.0,671200.0,979900.0,717500.0,676600.0,1087100.0,694800.0,662600.0,62000.0,816700.0,654300.0,730400.0,723000.0,688200.0,887700.0,708700.0,662000.0,732300.0,741300.0,801800.0,731700.0,791400.0,650400.0,687000.0,705700.0,1251700.0,1707400.0,841100.0,683700.0,655500.0,660700.0,687200.0,840900.0,714000.0,722900.0,748200.0,658600.0,677800.0,758100.0,760900.0,676000.0,846100.0,716900.0,660300.0,765600.0,1224000.0,696900.0,731000.0,746300.0,834800.0,689800.0,718500.0,631200.0,717200.0,672500.0,786300.0,649400.0,745100.0,690900.0,660100.0,690500.0,675200.0,0.0007447025,0.00026570863499618993,6.2e-05,0.0021368,0.00076591,0.00019927927420633872,0.0006312,0.0017074
780400.0,677200.0,753600.0,673400.0,652800.0,793000.0,648700.0,869000.0,702500.0,925700.0,1101800.0,814300.0,662200.0,1012100.0,790300.0,632900.0,913900.0,804600.0,692400.0,663200.0,932900.0,680100.0,733800.0,1055800.0,865800.0,682000.0,795700.0,703000.0,654700.0,783300.0,682200.0,670200.0,735900.0,718900.0,771800.0,716300.0,767900.0,730900.0,670600.0,689500.0,655700.0,649800.0,667900.0,751200.0,1618600.0,831100.0,710500.0,818800.0,688300.0,655800.0,734100.0,801300.0,661500.0,683100.0,1117800.0,650400.0,779900.0,670400.0,643600.0,685200.0,719100.0,676500.0,830800.0,1277000.0,748300.0,661700.0,645200.0,722500.0,662300.0,692300.0,732700.0,711200.0,663800.0,788200.0,652600.0,686200.0,762300.0,5304100.0,653800.0,705200.0,0.0007651325,0.00011559824412538365,0.0006329,0.0011018,0.00086927,0.000742768271901533,0.0006436,0.0053041
660700.0,687700.0,777100.0,702000.0,115000.0,776800.0,696900.0,725700.0,1029000.0,1000800.0,700200.0,687300.0,852500.0,773300.0,762100.0,766900.0,705300.0,665600.0,704900.0,760700.0,153600.0,757600.0,666000.0,1056600.0,688600.0,742900.0,854600.0,673100.0,654000.0,727600.0,787100.0,681900.0,637900.0,665100.0,959700.0,797700.0,703700.0,103600.0,779200.0,673800.0,703700.0,676100.0,671100.0,684300.0,1770400.0,822100.0,652200.0,845200.0,635600.0,723900.0,685400.0,777800.0,673000.0,867700.0,708000.0,651400.0,700600.0,648600.0,667400.0,649400.0,678700.0,639500.0,664700.0,1165700.0,673800.0,654300.0,632000.0,780500.0,675000.0,795300.0,860900.0,748900.0,648000.0,762200.0,778400.0,667400.0,682700.0,1941800.0,649100.0,669300.0,0.00070787,0.00019657521976495671,0.0001036,0.0010566,0.0007745525,0.00027012291123315867,0.000632,0.0019418
1004800.0,657300.0,695500.0,653100.0,827700.0,707300.0,59000.0,866400.0,714700.0,1035700.0,665700.0,639200.0,651300.0,711900.0,688000.0,675300.0,787100.0,959500.0,915700.0,659600.0,1002000.0,759700.0,752200.0,156300.0,719600.0,778400.0,777600.0,694700.0,670000.0,645400.0,781900.0,1167000.0,630900.0,812300.0,665200.0,868200.0,826400.0,741600.0,706700.0,675900.0,680600.0,841100.0,750400.0,649600.0,1838100.0,688600.0,772900.0,671300.0,731900.0,680700.0,707700.0,724000.0,651900.0,794700.0,727900.0,653800.0,721900.0,637200.0,645000.0,1090200.0,764400.0,674700.0,652500.0,1693600.0,651000.0,787800.0,873500.0,730600.0,649100.0,689200.0,891000.0,708400.0,661000.0,752300.0,663200.0,711100.0,659900.0,1786800.0,655700.0,738700.0,0.00073517,0.00019256158149191303,5.9e-05,0.001167,0.00080135,0.0002934579592482607,0.0006372,0.0018381
698600.0,798000.0,672900.0,651300.0,689300.0,660500.0,702000.0,695400.0,749500.0,1075400.0,56800.0,88200.0,1047400.0,918700.0,674300.0,756400.0,676000.0,696800.0,821100.0,635500.0,912400.0,691300.0,861700.0,1058100.0,673900.0,862100.0,1051200.0,655600.0,819300.0,636000.0,689800.0,1290300.0,41200.0,737300.0,657200.0,664800.0,774300.0,761900.0,659900.0,777100.0,659900.0,714200.0,681800.0,1025200.0,1461500.0,773100.0,662500.0,690900.0,640200.0,702000.0,695300.0,774000.0,1414300.0,677600.0,693400.0,673900.0,802400.0,801800.0,760100.0,796100.0,802500.0,807300.0,654000.0,1423000.0,675000.0,1241700.0,687700.0,709800.0,742200.0,663400.0,703100.0,665700.0,704800.0,780700.0,653400.0,912700.0,688400.0,1069600.0,650600.0,722800.0,0.0007259875,0.00024203525721923136,4.12e-05,0.0012903,0.000801465,0.00021933231612654777,0.0006402,0.0014615
746800.0,758300.0,655000.0,853200.0,944800.0,693300.0,698700.0,659300.0,676800.0,1040500.0,661500.0,874600.0,705700.0,744800.0,658200.0,703600.0,675400.0,663800.0,125700.0,920300.0,871300.0,762900.0,743900.0,1000800.0,675000.0,770300.0,893200.0,52700.0,786900.0,632500.0,678900.0,806700.0,635300.0,662800.0,655700.0,713500.0,61700.0,715600.0,686100.0,665500.0,652900.0,704000.0,660500.0,664300.0,1336100.0,821400.0,648200.0,921700.0,675200.0,729800.0,1152300.0,683000.0,719800.0,674200.0,652800.0,778200.0,684300.0,659200.0,815100.0,826200.0,894600.0,769200.0,650500.0,1430400.0,921600.0,729000.0,688700.0,712300.0,865600.0,653500.0,647300.0,762700.0,719700.0,839300.0,737000.0,757100.0,807100.0,1304300.0,843400.0,700400.0,0.00069829,0.000205901161003439,5.27e-05,0.0010405,0.0007973225,0.00019155229250212723,0.0006473,0.0014304
728500.0,800400.0,751900.0,749900.0,65000.0,796400.0,832900.0,724200.0,722200.0,1392200.0,713000.0,858600.0,722200.0,809500.0,230100.0,115200.0,779500.0,731700.0,838800.0,765800.0,738600.0,740500.0,735600.0,1346400.0,742800.0,730800.0,760200.0,747300.0,745700.0,811300.0,785200.0,847500.0,1507500.0,1053200.0,184300.0,743700.0,839400.0,786300.0,732100.0,773000.0,743500.0,823900.0,740200.0,780800.0,771200.0,772100.0,920900.0,821700.0,976600.0,725700.0,764300.0,853400.0,700100.0,714900.0,727600.0,723000.0,744100.0,728100.0,719600.0,718400.0,737400.0,761800.0,719700.0,926400.0,768100.0,722000.0,721100.0,744700.0,806600.0,744100.0,766100.0,765800.0,745600.0,729600.0,739000.0,861400.0,806000.0,766100.0,759400.0,748200.0,0.000761985,0.0002753356632576653,6.5e-05,0.0015075,0.00077023,6.205788530239432e-05,0.0007001,0.0009766
766300.0,706900.0,685400.0,813500.0,755900.0,762000.0,806700.0,828600.0,722000.0,1380400.0,819000.0,704600.0,676200.0,781600.0,720200.0,802700.0,1002200.0,739000.0,708800.0,722600.0,689300.0,744900.0,681000.0,916300.0,749900.0,826700.0,722600.0,763100.0,713800.0,782400.0,743500.0,756500.0,1486000.0,709500.0,716200.0,676600.0,761500.0,733400.0,689000.0,721800.0,679500.0,729400.0,671600.0,746600.0,784800.0,734600.0,717500.0,836400.0,988000.0,756500.0,653300.0,702000.0,677600.0,720600.0,804300.0,701200.0,724000.0,751800.0,710300.0,745200.0,691000.0,715500.0,678500.0,719000.0,685900.0,670300.0,751900.0,675800.0,723600.0,716400.0,781200.0,707200.0,743200.0,917000.0,687500.0,900400.0,759800.0,716200.0,700500.0,722500.0,0.000787215,0.00016376689742529684,0.0006762,0.001486,0.000737465,6.934586875092497e-05,0.0006533,0.000988
747900.0,659900.0,893000.0,719300.0,718800.0,717800.0,791500.0,733700.0,666300.0,1404600.0,685200.0,632600.0,660300.0,765600.0,754100.0,692700.0,683600.0,129300.0,703900.0,883200.0,754400.0,759800.0,664600.0,852500.0,681600.0,701800.0,666100.0,830600.0,672700.0,729300.0,766000.0,781400.0,1643500.0,669800.0,712600.0,671600.0,716600.0,723300.0,792900.0,738900.0,651200.0,739000.0,649100.0,690700.0,1077200.0,712300.0,663900.0,881400.0,900900.0,673600.0,654800.0,825000.0,684400.0,664100.0,678500.0,715100.0,670200.0,660400.0,650000.0,695400.0,655400.0,811000.0,663600.0,751200.0,697200.0,797800.0,764800.0,714700.0,648600.0,809100.0,677800.0,735000.0,718600.0,697200.0,729700.0,988900.0,739400.0,711400.0,667100.0,697300.0,0.0007543325,0.00021301221872682113,0.0001293,0.0016435,0.000730325,9.450810777863154e-05,0.0006486,0.0010772
777600.0,735800.0,673500.0,58800.0,1097100.0,718600.0,120000.0,653500.0,659000.0,1488300.0,812000.0,646500.0,690300.0,743900.0,705800.0,839100.0,835100.0,676600.0,744300.0,803500.0,692700.0,775300.0,660800.0,205400.0,56300.0,748400.0,854800.0,707300.0,675400.0,639200.0,940500.0,89600.0,1885000.0,654700.0,686900.0,666100.0,720100.0,720000.0,700900.0,717200.0,660700.0,730600.0,774100.0,690600.0,676000.0,756000.0,650600.0,1123700.0,1117400.0,650500.0,787900.0,836600.0,647100.0,759700.0,649500.0,650500.0,666200.0,697900.0,675600.0,654700.0,739400.0,728900.0,858600.0,781100.0,744500.0,754500.0,746400.0,714800.0,644700.0,712500.0,645800.0,734400.0,666200.0,666100.0,660700.0,940100.0,739600.0,712400.0,688400.0,745800.0,0.0007068975,0.0003258615967707763,5.63e-05,0.001885,0.00073702,0.00010993541040783202,0.0006447,0.0011237
746000.0,731400.0,654700.0,653400.0,81700.0,825400.0,713900.0,660500.0,655300.0,1488300.0,75300.0,895100.0,653000.0,847600.0,721600.0,720300.0,798800.0,689200.0,674800.0,775400.0,662700.0,1044400.0,49100.0,1600600.0,650100.0,660300.0,797600.0,699500.0,676900.0,55800.0,986500.0,720600.0,1676200.0,791100.0,58100.0,682200.0,754800.0,787700.0,712500.0,751400.0,657000.0,666500.0,654700.0,723700.0,776700.0,725100.0,645100.0,830700.0,1377600.0,674700.0,669200.0,902400.0,651700.0,661600.0,964900.0,641400.0,656500.0,653200.0,645200.0,719000.0,690700.0,714900.0,659100.0,766600.0,688600.0,668600.0,714700.0,669200.0,659200.0,712800.0,633200.0,744600.0,740600.0,721800.0,649300.0,1060200.0,744700.0,713000.0,956900.0,715300.0,0.000721995,0.00034840438923167637,4.91e-05,0.0016762,0.0007380225,0.00014148811037753358,0.0006332,0.0013776
46500.0,654100.0,653500.0,766600.0,721500.0,1037300.0,793900.0,1029600.0,860500.0,1481300.0,714000.0,749400.0,1092100.0,697700.0,663600.0,698700.0,694000.0,695900.0,740300.0,708800.0,832900.0,778700.0,826600.0,1472800.0,1065200.0,685700.0,904900.0,92000.0,1335600.0,641600.0,713200.0,745000.0,1877700.0,670800.0,652600.0,831000.0,722100.0,790600.0,662100.0,782900.0,856200.0,678700.0,818700.0,712800.0,997200.0,713500.0,708900.0,750900.0,1085600.0,1001400.0,683600.0,1293700.0,751600.0,654100.0,794200.0,644400.0,707200.0,653300.0,645900.0,655700.0,649000.0,645200.0,648000.0,802200.0,701100.0,757500.0,743600.0,672400.0,665700.0,720900.0,746900.0,832400.0,763800.0,665500.0,737800.0,1057000.0,782500.0,743500.0,707500.0,749900.0,0.0008145825,0.0003184139491593149,4.65e-05,0.0018777,0.000765,0.0001404086672757556,0.0006444,0.0012937
749800.0,660800.0,656100.0,1002400.0,685600.0,760100.0,714200.0,884200.0,667700.0,1472500.0,693000.0,68900.0,748400.0,872900.0,639300.0,720400.0,645800.0,687700.0,774000.0,650200.0,666100.0,684500.0,826900.0,1480900.0,676000.0,776400.0,656000.0,721600.0,689600.0,637200.0,92900.0,692000.0,1682400.0,761300.0,697000.0,882800.0,807400.0,753700.0,660900.0,727900.0,703100.0,1002000.0,669000.0,767500.0,783900.0,707200.0,670900.0,674900.0,1104200.0,745000.0,780000.0,713300.0,662700.0,680300.0,658400.0,899200.0,761700.0,806000.0,821100.0,704900.0,729400.0,678200.0,815300.0,770100.0,867900.0,728300.0,694900.0,672300.0,638800.0,824500.0,673400.0,681400.0,704500.0,658800.0,676800.0,1128900.0,698300.0,748000.0,683000.0,819000.0,0.0007581875,0.00028062407575086217,6.89e-05,0.0016824,0.0007551775,0.00011334293659351264,0.0006388,0.0011289
722900.0,654100.0,864400.0,82200.0,718800.0,717300.0,716900.0,685800.0,656600.0,234200.0,668100.0,741000.0,732000.0,680700.0,700600.0,802100.0,635400.0,663600.0,690500.0,794400.0,71400.0,734500.0,688100.0,116800.0,744100.0,709500.0,771900.0,697800.0,671800.0,669100.0,669800.0,820000.0,1486500.0,725500.0,697400.0,66600.0,80200.0,789600.0,893400.0,774200.0,666800.0,687600.0,762900.0,760100.0,689700.0,711300.0,824000.0,762400.0,1214800.0,694900.0,665800.0,697600.0,862000.0,985200.0,703100.0,729400.0,966600.0,679400.0,869800.0,838400.0,661300.0,810100.0,722600.0,813400.0,865000.0,814900.0,670700.0,632700.0,633900.0,821800.0,634300.0,656700.0,778900.0,771300.0,650300.0,1601200.0,651800.0,713600.0,669300.0,742700.0,0.000650995,0.0002670194691355593,6.66e-05,0.0014865,0.0007772075,0.0001763931410194794,0.0006327,0.0016012
734100.0,666300.0,698700.0,771400.0,68400.0,742300.0,89400.0,659400.0,945700.0,1638300.0,661400.0,708700.0,702400.0,662700.0,119600.0,717600.0,633000.0,796800.0,665800.0,738100.0,680300.0,666800.0,796400.0,1322300.0,681700.0,697200.0,754100.0,739900.0,804300.0,778400.0,638000.0,770100.0,238500.0,866500.0,117300.0,694800.0,686800.0,832200.0,703500.0,671500.0,647500.0,735800.0,724200.0,716700.0,1026200.0,771100.0,703500.0,659200.0,1547000.0,655300.0,651400.0,709600.0,729500.0,688300.0,855200.0,707500.0,741900.0,650200.0,749200.0,741200.0,685900.0,747100.0,811800.0,752900.0,675100.0,698300.0,657900.0,729500.0,742400.0,718800.0,778700.0,713400.0,679900.0,664300.0,746300.0,1024500.0,719600.0,712500.0,710100.0,694800.0,0.0006890175,0.00028205228637612564,6.84e-05,0.0016383,0.0007518575,0.0001523436649486942,0.0006475,0.001547
671100.0,786400.0,711700.0,719400.0,738500.0,740700.0,738500.0,653700.0,726000.0,1550600.0,764000.0,653700.0,660600.0,764000.0,695700.0,931900.0,635700.0,693000.0,700100.0,759400.0,667000.0,698300.0,673600.0,1593000.0,769200.0,660200.0,756500.0,814300.0,674200.0,663200.0,766900.0,777300.0,1517800.0,708600.0,662700.0,659000.0,711400.0,836900.0,698600.0,785300.0,781000.0,769300.0,741800.0,638900.0,742100.0,712700.0,792100.0,707300.0,1150600.0,724000.0,646000.0,768300.0,742100.0,682700.0,672400.0,764300.0,672700.0,701300.0,659200.0,649300.0,779200.0,849600.0,673600.0,804400.0,680100.0,665900.0,678100.0,728400.0,664700.0,830400.0,759800.0,672600.0,753300.0,670200.0,674900.0,1044000.0,667000.0,706500.0,722000.0,644200.0,0.0007847175,0.0002297445090301119,0.0006357,0.001593,0.000734675,0.00010069774715479627,0.0006389,0.0011506
43100.0,792800.0,658900.0,668300.0,651700.0,729800.0,807900.0,688800.0,686700.0,1664600.0,64800.0,50500.0,657700.0,705700.0,778400.0,732500.0,1127400.0,680900.0,763200.0,755400.0,688400.0,694900.0,662000.0,1644100.0,784400.0,760500.0,724100.0,762900.0,665300.0,653100.0,715500.0,746600.0,1869500.0,688700.0,703700.0,676400.0,730300.0,877500.0,679600.0,670200.0,687500.0,666500.0,670800.0,735500.0,706600.0,714600.0,774500.0,740600.0,1429100.0,786500.0,645000.0,684100.0,661100.0,656300.0,651500.0,668000.0,674600.0,657900.0,659100.0,714300.0,784100.0,768900.0,652900.0,767300.0,664300.0,695400.0,654500.0,674200.0,778700.0,709400.0,806800.0,694900.0,657200.0,748200.0,644800.0,1248900.0,707000.0,712100.0,707700.0,633300.0,0.00075267,0.00034411361138214446,4.31e-05,0.0018695,0.0007323675,0.00014986249147990333,0.0006333,0.0014291
781300.0,659800.0,833300.0,662300.0,734100.0,124300.0,855200.0,703400.0,735400.0,342000.0,644700.0,791400.0,51000.0,732500.0,715000.0,739600.0,750200.0,752700.0,739200.0,831500.0,661500.0,710100.0,650300.0,247800.0,870300.0,676800.0,689100.0,75400.0,724500.0,651100.0,654700.0,799300.0,1448900.0,849100.0,737400.0,662000.0,751600.0,896300.0,789500.0,755700.0,847800.0,653200.0,664500.0,659300.0,674100.0,725900.0,665900.0,1556400.0,1116600.0,678600.0,700900.0,662700.0,700700.0,753200.0,654400.0,666500.0,711600.0,948300.0,650800.0,1009300.0,657100.0,647000.0,651900.0,773200.0,656800.0,650400.0,665700.0,677200.0,677700.0,705100.0,699000.0,693400.0,655400.0,693700.0,646800.0,1210800.0,679800.0,725500.0,769400.0,641300.0,0.0006870075,0.0002400759894523783,5.1e-05,0.0014489,0.0007469475,0.00018327749450925432,0.0006413,0.0015564
