<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+9,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+10,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+11,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+12,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+13,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+14,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+15,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+16,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+17,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+18,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+19,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+20,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+21,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+22,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+23,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+24,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+25,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+26,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+27,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+28,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+29,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+30,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+31,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+32,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+33,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+34,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+35,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+36,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+37,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+38,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+39,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+9,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+10,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+11,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+12,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+13,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+14,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+15,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+16,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+17,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+18,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+19,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+20,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+21,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+22,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+23,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+24,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+25,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+26,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+27,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+28,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+29,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+30,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+31,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+32,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+33,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+34,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+35,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+36,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+37,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+38,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+39,"NoWind,0.1,0.1,mean","NoWind,0.1,0.1,std","NoWind,0.1,0.1,min","NoWind,0.1,0.1,max","Windy,0.1,0.1,mean","Windy,0.1,0.1,std","Windy,0.1,0.1,min","Windy,0.1,0.1,max"
134600.0,97900.0,35600.0,94500.0,105600.0,107100.0,58000.0,101600.0,71900.0,65500.0,112800.0,40700.0,83600.0,59800.0,60300.0,38200.0,44500.0,58500.0,66500.0,52800.0,80600.0,41700.0,99200.0,81800.0,58300.0,44500.0,45100.0,90600.0,46800.0,71100.0,49400.0,36800.0,100500.0,71900.0,70100.0,57900.0,53300.0,35300.0,44000.0,94000.0,70500.0,81800.0,46500.0,38500.0,84200.0,34100.0,50800.0,44300.0,85500.0,64900.0,69200.0,59700.0,41600.0,47900.0,42400.0,83100.0,65600.0,52400.0,50400.0,50900.0,83200.0,128300.0,47800.0,104400.0,82900.0,49400.0,51600.0,42900.0,63400.0,40600.0,59800.0,55200.0,46000.0,46700.0,87900.0,41500.0,78600.0,43100.0,96000.0,39900.0,6.90725e-05,2.5472035823120985e-05,3.53e-05,0.0001346,6.13375e-05,2.1277551520744787e-05,3.41e-05,0.0001283
133300.0,78100.0,62700.0,33500.0,50500.0,270600.0,39900.0,95800.0,61700.0,58000.0,72200.0,58200.0,47900.0,43400.0,56100.0,71600.0,54000.0,50200.0,69200.0,42200.0,70800.0,28400.0,71800.0,51500.0,34200.0,61600.0,46500.0,66200.0,61700.0,42400.0,36700.0,64500.0,64500.0,76800.0,53200.0,57600.0,42600.0,91900.0,81500.0,32500.0,38000.0,94200.0,37700.0,60300.0,48100.0,94500.0,58000.0,82400.0,46900.0,51500.0,66700.0,52100.0,66200.0,58000.0,45400.0,50200.0,64700.0,66500.0,43200.0,63000.0,66300.0,78900.0,76600.0,46700.0,44900.0,45700.0,42000.0,57000.0,63300.0,46500.0,54400.0,71600.0,54800.0,42700.0,164600.0,41300.0,67000.0,43800.0,34100.0,120300.0,6.465e-05,3.886939340393343e-05,2.84e-05,0.0002706,6.12525e-05,2.4386681816106103e-05,3.41e-05,0.0001646
104600.0,47400.0,42900.0,95800.0,43700.0,208200.0,73200.0,54200.0,46700.0,58400.0,78700.0,50000.0,54100.0,32800.0,45500.0,63500.0,50600.0,41400.0,50100.0,62600.0,47100.0,42400.0,38500.0,59700.0,39700.0,37500.0,81400.0,78800.0,45900.0,60200.0,55800.0,47100.0,63100.0,49300.0,46200.0,52500.0,42800.0,46300.0,51000.0,83600.0,52200.0,131000.0,40200.0,71600.0,61500.0,46700.0,45400.0,49700.0,42900.0,55900.0,42200.0,42100.0,46000.0,49300.0,37100.0,44600.0,38600.0,50700.0,133900.0,39100.0,97100.0,53700.0,62100.0,55100.0,33100.0,40600.0,73300.0,45100.0,57700.0,61600.0,73800.0,48500.0,50400.0,34700.0,122300.0,65300.0,45700.0,58700.0,91700.0,64800.0,5.93325e-05,2.9022435066332516e-05,3.28e-05,0.0002082,5.89e-05,2.46457464994027e-05,3.31e-05,0.0001339
69500.0,72700.0,47000.0,53600.0,83900.0,274700.0,49100.0,44600.0,42500.0,48000.0,56200.0,52900.0,50800.0,39000.0,43000.0,45800.0,38800.0,52100.0,75200.0,41200.0,39400.0,92500.0,37500.0,40500.0,29800.0,52200.0,59600.0,73000.0,43300.0,67000.0,63900.0,60100.0,88400.0,71400.0,62500.0,49100.0,35500.0,35900.0,47500.0,90800.0,61400.0,79700.0,46500.0,39000.0,75000.0,83300.0,37100.0,55700.0,36200.0,47500.0,57600.0,74500.0,42000.0,32500.0,59600.0,36500.0,58800.0,47400.0,83300.0,58000.0,62900.0,47200.0,94100.0,84600.0,75300.0,41500.0,48800.0,47500.0,48100.0,110700.0,61900.0,45700.0,41300.0,44300.0,64500.0,96800.0,43100.0,94700.0,41900.0,48500.0,6.05125e-05,3.8331136085299424e-05,2.98e-05,0.0002747,5.8875e-05,1.973581606869693e-05,3.25e-05,0.0001107
93900.0,63600.0,46300.0,60300.0,46300.0,233900.0,71200.0,38600.0,79300.0,36400.0,71300.0,49700.0,47900.0,52500.0,72600.0,43500.0,43700.0,50400.0,39700.0,37900.0,35500.0,48900.0,94100.0,41400.0,37300.0,37600.0,54200.0,81000.0,55100.0,39500.0,43800.0,40100.0,55500.0,41000.0,46100.0,38000.0,34400.0,42000.0,41900.0,82500.0,51800.0,92300.0,44400.0,54700.0,49500.0,47200.0,44500.0,48200.0,56500.0,47800.0,45400.0,63700.0,61600.0,52900.0,48500.0,37400.0,41600.0,56500.0,81900.0,48000.0,57900.0,42300.0,54000.0,59000.0,43800.0,49900.0,45700.0,45100.0,45200.0,45800.0,60600.0,43100.0,43300.0,43700.0,85300.0,47300.0,38000.0,70600.0,59100.0,42600.0,5.67225e-05,3.308347242107299e-05,3.44e-05,0.0002339,5.24175e-05,1.2291666710126031e-05,3.74e-05,9.23e-05
107000.0,67400.0,37400.0,54200.0,50600.0,243300.0,57200.0,61300.0,70500.0,55900.0,48900.0,50300.0,37700.0,40700.0,59100.0,36300.0,80400.0,57500.0,38200.0,36400.0,81800.0,91000.0,49600.0,40100.0,59700.0,37000.0,58500.0,160800.0,33700.0,42300.0,56400.0,58600.0,61700.0,46500.0,36200.0,53000.0,34100.0,49700.0,42700.0,56100.0,48900.0,65500.0,55900.0,55700.0,51700.0,31700.0,68000.0,49900.0,46600.0,46400.0,57300.0,61200.0,45400.0,59500.0,42500.0,35200.0,45600.0,64300.0,130700.0,78900.0,59300.0,42500.0,46600.0,38300.0,55900.0,43000.0,68000.0,40800.0,74300.0,68100.0,64500.0,62300.0,54300.0,34600.0,47400.0,61600.0,121600.0,45400.0,96400.0,42400.0,6.0995e-05,3.763551888909308e-05,3.37e-05,0.0002433,5.7705e-05,2.0616186695074185e-05,3.17e-05,0.0001307
144000.0,42500.0,45300.0,47300.0,38300.0,143700.0,59000.0,42600.0,146200.0,45700.0,62900.0,47200.0,51600.0,41300.0,49100.0,72600.0,49300.0,38100.0,35000.0,48700.0,93300.0,146400.0,41900.0,56900.0,44600.0,57200.0,53200.0,74400.0,52400.0,41600.0,50400.0,45300.0,71600.0,70800.0,56400.0,41000.0,60600.0,35400.0,52300.0,67600.0,44200.0,75000.0,52100.0,111100.0,38300.0,71000.0,45000.0,47800.0,48300.0,61000.0,52400.0,69900.0,53100.0,43900.0,49300.0,40300.0,56400.0,70300.0,55500.0,51100.0,56500.0,38500.0,59000.0,45100.0,35800.0,67100.0,58700.0,53500.0,52200.0,53200.0,62000.0,50200.0,42600.0,40800.0,35300.0,42900.0,73300.0,38900.0,55600.0,55300.0,6.15925e-05,3.068963232186534e-05,3.5e-05,0.0001464,5.38125e-05,1.4075095071865458e-05,3.53e-05,0.0001111
85900.0,40800.0,38100.0,42300.0,67700.0,235600.0,59000.0,56300.0,71700.0,35800.0,108000.0,61000.0,49700.0,50400.0,42500.0,43100.0,48600.0,54300.0,37300.0,67500.0,46800.0,60200.0,58700.0,55600.0,40600.0,42300.0,52400.0,81000.0,42500.0,42000.0,36200.0,48200.0,52900.0,45900.0,53600.0,41500.0,49800.0,34100.0,38800.0,54500.0,58300.0,107200.0,46500.0,65400.0,54900.0,36500.0,54300.0,36200.0,45600.0,44700.0,47900.0,102200.0,46900.0,40400.0,43500.0,60700.0,38000.0,50900.0,48500.0,46400.0,66100.0,42500.0,50300.0,37900.0,33200.0,55900.0,42200.0,39300.0,52400.0,61300.0,70400.0,58000.0,57000.0,116800.0,42700.0,40200.0,60800.0,49400.0,93700.0,37900.0,5.683e-05,3.261980049931919e-05,3.41e-05,0.0002356,5.4575e-05,1.9457353102197374e-05,3.32e-05,0.0001168
57300.0,45300.0,38600.0,40900.0,39400.0,233200.0,54100.0,55500.0,85600.0,35900.0,51000.0,43800.0,79100.0,47100.0,42500.0,42800.0,42000.0,43000.0,34100.0,40900.0,59600.0,64700.0,105200.0,46100.0,43300.0,41200.0,49200.0,72000.0,35700.0,41000.0,79600.0,59000.0,44100.0,67300.0,63900.0,53100.0,111200.0,42900.0,55600.0,114000.0,49100.0,64500.0,42400.0,55300.0,327800.0,58000.0,45500.0,57600.0,40900.0,67600.0,37200.0,63800.0,42700.0,43400.0,38400.0,45700.0,43200.0,58900.0,511900.0,45200.0,60300.0,58900.0,62700.0,55100.0,103300.0,42000.0,42600.0,66800.0,37800.0,50400.0,67100.0,42600.0,45300.0,51500.0,42300.0,158900.0,42300.0,40900.0,48000.0,124200.0,6.002e-05,3.4563796087814194e-05,3.41e-05,0.0002332,7.45525e-05,8.618716064621464e-05,3.72e-05,0.0005119
116300.0,61900.0,69900.0,66900.0,67500.0,102900.0,118800.0,97400.0,128600.0,87300.0,93600.0,70400.0,65700.0,74600.0,69000.0,89900.0,79100.0,72100.0,84500.0,61100.0,92600.0,115000.0,90100.0,91500.0,80500.0,85100.0,114600.0,116300.0,86600.0,113500.0,89000.0,89700.0,89400.0,92700.0,80800.0,72400.0,103900.0,91500.0,102200.0,69700.0,72700.0,73500.0,73400.0,88400.0,70100.0,195500.0,60900.0,71500.0,85400.0,77200.0,97000.0,91000.0,76700.0,87000.0,90000.0,59600.0,100400.0,90500.0,101500.0,65400.0,119600.0,68000.0,85900.0,99900.0,87700.0,61100.0,98900.0,68300.0,160300.0,98100.0,62600.0,92000.0,58500.0,103600.0,75000.0,75800.0,68500.0,132900.0,60300.0,73500.0,8.8615e-05,1.7639721347877615e-05,6.11e-05,0.0001286,8.6955e-05,2.7303544899931294e-05,5.85e-05,0.0001955
71400.0,86400.0,98000.0,106300.0,50200.0,86900.0,109800.0,96200.0,61600.0,81100.0,81600.0,61300.0,85900.0,88500.0,96700.0,98100.0,55600.0,56500.0,65700.0,64800.0,96800.0,81100.0,81300.0,66800.0,92900.0,81700.0,103200.0,86900.0,88700.0,90700.0,73800.0,40200.0,45900.0,60100.0,99400.0,53600.0,44100.0,64100.0,49600.0,92100.0,83000.0,51600.0,50300.0,126600.0,60100.0,170600.0,85500.0,84300.0,95400.0,59000.0,81500.0,157400.0,87500.0,99800.0,100500.0,157500.0,67400.0,59600.0,68200.0,47100.0,99500.0,51600.0,93300.0,97000.0,84100.0,69400.0,91500.0,79000.0,97500.0,88100.0,37400.0,97700.0,78300.0,81600.0,49500.0,57700.0,69000.0,64500.0,74300.0,104300.0,7.739e-05,1.9084492294893414e-05,4.02e-05,0.0001098,8.3955e-05,2.9557167120770017e-05,3.74e-05,0.0001706
82600.0,106800.0,112600.0,71500.0,90800.0,85100.0,96300.0,56500.0,100700.0,95900.0,61800.0,51700.0,81000.0,62900.0,88700.0,80000.0,57400.0,92000.0,73500.0,71300.0,57000.0,87600.0,81000.0,80400.0,80900.0,88900.0,101100.0,111000.0,100200.0,81600.0,122300.0,35800.0,68200.0,45200.0,57100.0,82500.0,70400.0,42200.0,35200.0,56400.0,82600.0,95200.0,37100.0,56100.0,83900.0,156300.0,62000.0,83900.0,67000.0,83000.0,82700.0,115200.0,61800.0,69900.0,58800.0,74600.0,52400.0,42200.0,74500.0,61100.0,95400.0,48300.0,83000.0,68200.0,106000.0,51600.0,73600.0,85500.0,92800.0,89600.0,90300.0,83400.0,58600.0,82100.0,33300.0,146500.0,37700.0,94800.0,140400.0,85300.0,7.76025e-05,2.1327440943054728e-05,3.52e-05,0.0001223,7.86675e-05,2.7612960423202243e-05,3.33e-05,0.0001563
79900.0,49100.0,110500.0,72600.0,61300.0,86000.0,68500.0,63200.0,41500.0,82100.0,82600.0,38100.0,61900.0,55400.0,72600.0,77200.0,96700.0,59100.0,49600.0,50600.0,91900.0,61600.0,50500.0,47900.0,89500.0,69900.0,88300.0,63200.0,61600.0,58100.0,94400.0,49300.0,57700.0,83000.0,91200.0,81100.0,53600.0,64600.0,34900.0,95200.0,81700.0,45700.0,39500.0,83700.0,63100.0,69000.0,46600.0,74600.0,85600.0,80400.0,73600.0,94300.0,92600.0,39700.0,44800.0,51800.0,49900.0,82100.0,85900.0,49700.0,84300.0,39400.0,68000.0,89700.0,43100.0,34900.0,93100.0,82400.0,91000.0,173300.0,44000.0,73200.0,63000.0,84400.0,57200.0,83200.0,105600.0,51500.0,81600.0,54900.0,6.865e-05,1.8299558632760688e-05,3.49e-05,0.0001105,7.08025e-05,2.5591960751927646e-05,3.49e-05,0.0001733
102100.0,41900.0,101500.0,39100.0,44700.0,106700.0,65200.0,63100.0,65600.0,80700.0,46100.0,36000.0,39800.0,58800.0,62700.0,70400.0,54000.0,45500.0,40400.0,43500.0,39300.0,47500.0,127600.0,41000.0,63900.0,71000.0,68300.0,81200.0,46500.0,39600.0,74700.0,36200.0,48100.0,46100.0,78900.0,62900.0,53200.0,52100.0,31800.0,54400.0,70000.0,42700.0,42600.0,50100.0,49200.0,106300.0,82100.0,45200.0,59100.0,50600.0,53000.0,81900.0,83200.0,158900.0,47400.0,83000.0,85700.0,57400.0,53400.0,90700.0,74000.0,83600.0,96500.0,46200.0,84400.0,32500.0,52500.0,91500.0,83600.0,77900.0,60400.0,40600.0,47300.0,131200.0,214000.0,48300.0,51500.0,58100.0,43200.0,48000.0,5.93025e-05,2.1800123352979637e-05,3.18e-05,0.0001276,7.1445e-05,3.4833662984576814e-05,3.25e-05,0.000214
65600.0,41100.0,49100.0,31300.0,39400.0,65700.0,52000.0,96900.0,51400.0,79900.0,90300.0,60600.0,82800.0,52900.0,61000.0,95600.0,47700.0,67400.0,35600.0,61900.0,84300.0,44600.0,69500.0,40700.0,67300.0,40300.0,56700.0,80300.0,81800.0,36500.0,104800.0,42900.0,38200.0,106000.0,43200.0,53100.0,62500.0,43900.0,62600.0,71800.0,65600.0,59200.0,74800.0,61600.0,62500.0,73300.0,53100.0,83100.0,95700.0,66600.0,52000.0,56600.0,51300.0,93200.0,63400.0,59000.0,53800.0,59500.0,85500.0,60400.0,99000.0,56900.0,49600.0,84100.0,54600.0,47000.0,42600.0,82300.0,39600.0,86300.0,49700.0,47100.0,66700.0,90900.0,63800.0,41600.0,91400.0,52300.0,34000.0,38200.0,6.148e-05,2.023718587916048e-05,3.13e-05,0.000106,6.36975e-05,1.7461774919329745e-05,3.4e-05,9.9e-05
100400.0,36300.0,42700.0,51600.0,52600.0,82800.0,68500.0,41600.0,90600.0,80400.0,55400.0,45300.0,45000.0,50500.0,96600.0,46200.0,49000.0,48800.0,62500.0,34400.0,83300.0,95100.0,86200.0,65800.0,67500.0,63700.0,51100.0,65600.0,58200.0,72300.0,64700.0,102400.0,55700.0,47400.0,65300.0,42500.0,51700.0,48400.0,86900.0,49500.0,42100.0,39900.0,45400.0,55100.0,50100.0,57400.0,39800.0,81800.0,52600.0,51600.0,46200.0,47800.0,63000.0,51900.0,48200.0,56000.0,55000.0,46700.0,55400.0,58600.0,95500.0,69100.0,84500.0,68300.0,42200.0,67200.0,62800.0,49000.0,69800.0,51600.0,39100.0,84400.0,42000.0,46400.0,40600.0,52900.0,54800.0,44900.0,93100.0,47000.0,6.26125e-05,1.8823024464734674e-05,3.44e-05,0.0001024,5.6245e-05,1.4736122546053548e-05,3.91e-05,9.55e-05
40000.0,47700.0,41700.0,46500.0,36300.0,57200.0,78000.0,74200.0,80600.0,43900.0,39400.0,62000.0,55400.0,52500.0,54700.0,67600.0,67200.0,51500.0,50500.0,53900.0,69100.0,58100.0,62400.0,49300.0,54700.0,45300.0,104200.0,46600.0,96200.0,39000.0,88700.0,46700.0,76900.0,74200.0,53900.0,35000.0,45700.0,49000.0,54100.0,46700.0,58700.0,50900.0,49800.0,44400.0,50600.0,151600.0,39600.0,46000.0,37000.0,39800.0,58700.0,154600.0,97700.0,47300.0,53500.0,46000.0,60000.0,47800.0,55200.0,46400.0,53800.0,48000.0,54100.0,64100.0,41400.0,52600.0,44100.0,38300.0,96700.0,97500.0,39200.0,42900.0,51800.0,47800.0,59800.0,63300.0,84100.0,37100.0,53600.0,42000.0,5.7415e-05,1.6365826653465508e-05,3.5e-05,0.0001042,5.8695e-05,2.6820523618667242e-05,3.7e-05,0.0001546
76100.0,292100.0,40900.0,37200.0,39200.0,39600.0,55200.0,52300.0,81600.0,73900.0,36800.0,46600.0,64100.0,69800.0,63700.0,49000.0,55000.0,37100.0,42600.0,50800.0,54600.0,57400.0,43200.0,38700.0,51300.0,54100.0,70500.0,41500.0,81000.0,43300.0,50500.0,81900.0,43100.0,41900.0,59400.0,56100.0,53500.0,36800.0,60600.0,42600.0,54400.0,42600.0,49200.0,57300.0,47600.0,81900.0,37000.0,55300.0,57800.0,57200.0,67100.0,95800.0,49900.0,37700.0,55800.0,39900.0,55700.0,51100.0,45800.0,48300.0,60700.0,41900.0,42200.0,43100.0,40700.0,38900.0,61700.0,36100.0,56600.0,81600.0,35800.0,59400.0,49000.0,36600.0,40000.0,68600.0,47200.0,123100.0,69800.0,50700.0,5.914e-05,4.0068766530579045e-05,3.68e-05,0.0002921,5.42775e-05,1.7534953919938285e-05,3.58e-05,0.0001231
55800.0,70000.0,39700.0,43900.0,103400.0,90600.0,88900.0,92900.0,35400.0,42000.0,42400.0,51800.0,63800.0,47700.0,61000.0,33100.0,43000.0,52000.0,40700.0,46600.0,41000.0,45900.0,65500.0,57100.0,63800.0,43900.0,114400.0,35100.0,80700.0,58000.0,80300.0,66100.0,41500.0,62000.0,71100.0,38500.0,52000.0,57600.0,55500.0,49900.0,55100.0,50700.0,54200.0,40200.0,46200.0,57200.0,44300.0,79100.0,50900.0,42100.0,47800.0,65500.0,34800.0,43600.0,39000.0,70800.0,48500.0,34700.0,61400.0,46600.0,43500.0,42100.0,41800.0,87000.0,40300.0,36200.0,46700.0,105500.0,65500.0,64800.0,51200.0,44800.0,41900.0,32700.0,44800.0,51200.0,60100.0,113800.0,48500.0,40700.0,5.8115e-05,1.9574257689694496e-05,3.31e-05,0.0001144,5.2895e-05,1.777439746174832e-05,3.27e-05,0.0001138
43200.0,45400.0,35600.0,83600.0,47000.0,66100.0,56700.0,65800.0,52700.0,36900.0,37000.0,40200.0,96800.0,55500.0,77300.0,42900.0,42300.0,51500.0,56300.0,52500.0,59900.0,34800.0,39800.0,50400.0,55300.0,49900.0,68600.0,40900.0,79400.0,41900.0,62400.0,53500.0,60000.0,53600.0,74500.0,34500.0,47800.0,44700.0,52600.0,38700.0,47200.0,54900.0,34900.0,56700.0,56600.0,94700.0,42300.0,51200.0,53100.0,49500.0,56000.0,74300.0,54800.0,84700.0,36800.0,50900.0,81700.0,57000.0,47800.0,41900.0,91400.0,66200.0,58900.0,48000.0,58500.0,41400.0,97600.0,81700.0,58600.0,75400.0,49200.0,43600.0,52700.0,53600.0,42200.0,45800.0,55900.0,53800.0,108200.0,39000.0,5.32125e-05,1.4525136258683889e-05,3.45e-05,9.68e-05,5.87175e-05,1.78480895695324e-05,3.49e-05,0.0001082
63800.0,122600.0,42500.0,47500.0,42500.0,86000.0,40400.0,63200.0,39300.0,101900.0,36900.0,47400.0,81200.0,53400.0,50800.0,44200.0,45200.0,50100.0,44200.0,45400.0,51700.0,56400.0,34500.0,53900.0,52000.0,38600.0,60700.0,47400.0,91200.0,40600.0,37200.0,54200.0,92400.0,37400.0,40100.0,67800.0,47400.0,52500.0,50100.0,35200.0,59900.0,49700.0,39400.0,58700.0,51600.0,89900.0,38700.0,56200.0,47900.0,49700.0,42500.0,68900.0,44000.0,46000.0,43200.0,37700.0,54800.0,54100.0,51000.0,42100.0,71200.0,65600.0,67100.0,61500.0,48200.0,39100.0,55000.0,54400.0,36600.0,62300.0,41700.0,46400.0,45400.0,36300.0,108100.0,61400.0,39800.0,37600.0,54300.0,39400.0,5.4745e-05,1.9903986844541782e-05,3.45e-05,0.0001226,5.2435e-05,1.4658567985468955e-05,3.63e-05,0.0001081
51300.0,52400.0,35900.0,37300.0,40700.0,45600.0,53200.0,59300.0,52500.0,54700.0,68500.0,70600.0,69000.0,50000.0,49400.0,67200.0,64200.0,34500.0,49800.0,51100.0,47500.0,52700.0,32500.0,38100.0,65100.0,39400.0,61900.0,41900.0,58000.0,39600.0,53600.0,37400.0,55500.0,41700.0,44900.0,57700.0,50200.0,42400.0,42300.0,45300.0,47600.0,53400.0,54100.0,49700.0,73100.0,92100.0,59100.0,45800.0,42700.0,49300.0,49200.0,52700.0,56600.0,40800.0,51500.0,44100.0,54600.0,44600.0,42200.0,39000.0,48400.0,49400.0,52500.0,41300.0,98300.0,41400.0,39500.0,51600.0,33400.0,48200.0,49000.0,82500.0,40900.0,55400.0,275100.0,38000.0,30500.0,42000.0,65800.0,35600.0,5.01225e-05,1.0304728501381271e-05,3.25e-05,7.06e-05,5.6525e-05,3.821819777312427e-05,3.05e-05,0.0002751
38700.0,92900.0,121800.0,114500.0,40800.0,69600.0,44200.0,33000.0,92000.0,75100.0,45700.0,47600.0,46400.0,50600.0,48500.0,35900.0,34800.0,52900.0,60200.0,47900.0,91300.0,87100.0,30700.0,51600.0,61100.0,103400.0,95800.0,105900.0,44000.0,35400.0,31500.0,37900.0,54800.0,53900.0,38000.0,39000.0,38700.0,41400.0,56200.0,33900.0,53900.0,41300.0,47800.0,42300.0,48000.0,100500.0,50600.0,53500.0,39900.0,47100.0,44200.0,40500.0,40800.0,38500.0,50200.0,59500.0,44900.0,42800.0,55900.0,58000.0,40800.0,47700.0,49500.0,52200.0,47400.0,40100.0,62100.0,52200.0,57600.0,68200.0,42100.0,48000.0,38300.0,44400.0,101100.0,45800.0,50000.0,40500.0,52500.0,40200.0,5.81175e-05,2.5627788278571406e-05,3.07e-05,0.0001218,5.05225e-05,1.3611090641882394e-05,3.83e-05,0.0001011
